Solute_Canon,Solvent_Canon,Solvent,Temperature_K,LogS,Solubility(mole_fraction),MW,Source
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CCOCCO,2-ethoxyethanol,293.15,-0.0760464345181735,0.07522,403.9790000000002,10.1016/j.molliq.2021.118184
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CCOCCO,2-ethoxyethanol,298.15,-0.0082598671867889,0.087207,403.9790000000002,10.1016/j.molliq.2021.118184
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CCOCCO,2-ethoxyethanol,303.15,0.0647569656701711,0.102003,403.9790000000002,10.1016/j.molliq.2021.118184
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CCOCCO,2-ethoxyethanol,308.15,0.1561552708365167,0.1234929999999999,403.9790000000002,10.1016/j.molliq.2021.118184
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CCOCCO,2-ethoxyethanol,313.15,0.2384441102959816,0.146142,403.9790000000002,10.1016/j.molliq.2021.118184
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CCOCCO,2-ethoxyethanol,318.15,0.3345714772017195,0.1767119999999999,403.9790000000002,10.1016/j.molliq.2021.118184
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,278.15,-0.8793680889842397,0.01244,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,283.15,-0.788107754116513,0.01538,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,288.15,-0.7154710839846865,0.01822,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,293.15,-0.6260562286962295,0.02241,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,298.15,-0.5496732910562973,0.02673,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,303.15,-0.4840996603577281,0.0311,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,308.15,-0.4023418615259492,0.03748,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,313.15,-0.3345386752311923,0.04375,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,318.15,-0.254261648820572,0.05242,156.57199999999995,10.1016/j.molliq.2022.119054
NC(=O)c1cccnc1Cl,CCOCCO,2-ethoxyethanol,323.15,-0.1833068455831856,0.06149,156.57199999999995,10.1016/j.molliq.2022.119054
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,278.15,-0.5676706487368003,0.0251699999999999,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,283.15,-0.5543532279147693,0.02606,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,288.15,-0.5095983003785899,0.0289499999999999,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,293.15,-0.4451589786985752,0.0336,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,298.15,-0.3883976784698971,0.03829,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,303.15,-0.3188902261186356,0.04485,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,308.15,-0.2568960678892081,0.05162,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,313.15,-0.1929341648378445,0.0596099999999999,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,318.15,-0.1358346379377655,0.06774,166.24900000000002,10.1016/j.molliq.2025.127847
CCc1cc(C(N)=S)ccn1,CCOCCO,2-ethoxyethanol,323.15,-0.0901898048327013,0.07509,166.24900000000002,10.1016/j.molliq.2025.127847
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,278.15,-2.345868705537849,0.0004301,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,283.15,-2.26757631980994,0.0005175999999999,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,288.15,-2.2183071206077742,0.0005827,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,293.15,-2.1521969519381288,0.0006821,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,298.15,-2.090413579397101,0.0007901,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,303.15,-2.0321964834814734,0.0009078,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,308.15,-1.973577542407185,0.001044,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,313.15,-1.9232880935084784,0.001178,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,318.15,-1.875336807381336,0.001322,315.35400000000004,10.1021/acs.jced.5c00080
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,CCOCCO,2-ethoxyethanol,323.15,-1.8406841072982785,0.0014399999999999,315.35400000000004,10.1021/acs.jced.5c00080
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,278.6,-0.5167833161900208,0.028223,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,283.5,-0.4599611460734799,0.032194,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,287.6,-0.4099117539435488,0.036128,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,291.7,-0.3652348170946852,0.040045,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,295.8,-0.3113554638951887,0.045275,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,300.3,-0.2173002557478109,0.055855,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,306.7,-0.1343227979988279,0.067238,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,310.9,-0.0634703061285353,0.078533,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,315.0,-0.0036693020021447,0.089438,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,319.7,0.0483412810401513,0.100121,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,323.9,0.1234159134113681,0.11726,187.626,10.1021/acs.jced.9b00011
COc1cc(Cl)c(OC)cc1N,CCOCCO,2-ethoxyethanol,328.0,0.201458993474937,0.137686,187.626,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,276.7,-1.7061104555290325,0.001871,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,280.8,-1.625875558052892,0.002259,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,284.9,-1.5570106562279344,0.002657,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,289.1,-1.496202677391114,0.003068,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,293.2,-1.4437245372359535,0.003475,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,297.3,-1.3966913468335738,0.003887,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,301.4,-1.2869215878188458,0.00502,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,305.5,-1.183963377024417,0.006381,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,309.6,-1.048087207671748,0.008741,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,314.0,-0.8465922741575078,0.013892,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,320.6,-0.7045001275660825,0.019295,217.608,10.1021/acs.jced.9b00011
COc1cc([N+](=O)[O-])c(OC)cc1Cl,CCOCCO,2-ethoxyethanol,327.1,-0.6156089155793626,0.023731,217.608,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,276.7,-0.7020449945745878,0.01857,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,279.8,-0.5930402566694551,0.023814,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,282.9,-0.5063845205945334,0.029008,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,286.0,-0.3992183386711201,0.036938,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,289.1,-0.2810474671047823,0.048078,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,292.2,-0.1545223378068721,0.063495,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,295.3,-0.0278962272255724,0.083441,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,298.4,0.086680056968444,0.106261,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,301.6,0.2044139183836893,0.135268,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,304.7,0.3035306588246104,0.164686,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,308.9,0.4014152598577714,0.198759,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,313.0,0.48288768581351,0.231076,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,317.1,0.5532922518481878,0.261944,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,321.4,0.655051021750527,0.310644,153.18099999999998,10.1021/acs.jced.9b00011
COc1ccc(OC)c(N)c1,CCOCCO,2-ethoxyethanol,325.5,0.7700136714921058,0.370956,153.18099999999998,10.1021/acs.jced.9b00011
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CCOCCO,2-ethoxyethanol,278.15,-1.019367257303497,0.009043,458.37500000000017,10.1021/acs.jced.9b00428
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CCOCCO,2-ethoxyethanol,288.15,-0.7978368029880695,0.01512,458.37500000000017,10.1021/acs.jced.9b00428
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CCOCCO,2-ethoxyethanol,298.15,-0.5418935707854823,0.0272,458.37500000000017,10.1021/acs.jced.9b00428
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CCOCCO,2-ethoxyethanol,308.15,-0.3336765056014059,0.04362,458.37500000000017,10.1021/acs.jced.9b00428
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CCOCCO,2-ethoxyethanol,318.15,-0.1199942747974786,0.07008,458.37500000000017,10.1021/acs.jced.9b00428
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,278.15,-0.3915280779728265,0.03729,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,283.15,-0.300569370709319,0.0458,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,288.15,-0.2466638959912293,0.05179,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,293.15,-0.1844076955240281,0.0596,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,298.15,-0.1271995463429103,0.06773,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,303.15,-0.0638821214773614,0.07789,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,308.15,0.008113217307187,0.09107,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,313.15,0.0768648745466596,0.10553,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,318.15,0.1362794519926376,0.11969,298.363,10.1021/acs.jced.9b01180
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCOCCO,2-ethoxyethanol,323.15,0.1979068739337058,0.13615,298.363,10.1021/acs.jced.9b01180
CC(=O)NC1(C)CCC2CC1C(C)=NC2(C)C,CCOCCO,2-ethoxyethanol,298.15,-1.721640528991749,0.001845,236.359,10.1021/je010263o
CC(=O)NC1(C)CCC2CC1C(C)=NC2(C)C,CCOCCO,2-ethoxyethanol,303.15,-1.652776959050955,0.002172,236.359,10.1021/je010263o
CC(=O)NC1(C)CCC2CC1C(C)=NC2(C)C,CCOCCO,2-ethoxyethanol,308.15,-1.59649996027939,0.002484,236.359,10.1021/je010263o
CC(=O)NC1(C)CCC2CC1C(C)=NC2(C)C,CCOCCO,2-ethoxyethanol,313.15,-1.5428524094199365,0.0028239999999999,236.359,10.1021/je010263o
CC(=O)NC1(C)CCC2CC1C(C)=NC2(C)C,CCOCCO,2-ethoxyethanol,318.15,-1.487480482522972,0.0032229999999999,236.359,10.1021/je010263o
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,293.16,-1.2255232776396288,0.00573,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,298.17,-1.1303477433459432,0.00716,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,303.18,-1.023275587808547,0.00919,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,308.14,-0.9301547323893764,0.01142,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,313.16,-0.8331562369486953,0.01431,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,318.17,-0.7455944834163072,0.01754,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,323.16,-0.6422637814275567,0.02226,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,328.17,-0.5489405368875332,0.02759,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,333.17,-0.4709039645586927,0.03301,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,338.25,-0.3852043793485594,0.04013,368.3690000000001,10.1021/je100341q
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,343.17,-0.3046107255153062,0.04816,368.3690000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,293.16,-1.266230106130032,0.00522,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,298.17,-1.144628127475148,0.00693,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,303.18,-1.051333605451843,0.00862,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,308.14,-0.95385708242245,0.01082,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,313.16,-0.8565419443229892,0.01357,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,318.17,-0.7649047858299531,0.01679,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,323.16,-0.6693981888617002,0.02094,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,328.17,-0.584609089053767,0.02547,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,333.16,-0.4976414914753509,0.0311,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,338.17,-0.4133934091372092,0.0377,352.3700000000001,10.1021/je100341q
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,2-ethoxyethanol,343.15,-0.3320839935201268,0.04537,352.3700000000001,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,293.16,-0.3019754873122777,0.0461,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,298.17,-0.2562862147967947,0.0512,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,303.18,-0.2084302455234615,0.0571,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,308.14,-0.1593569743841984,0.0638,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,313.16,-0.1124717450196441,0.0709,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,318.17,-0.0717603847959389,0.0777,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,323.16,-0.032126423705923,0.0849,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,328.16,0.0126293472368164,0.0937,214.15700000000004,10.1021/je100341q
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,333.15,0.0486767013335557,0.1015,214.15700000000004,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,293.16,-0.3015806108138292,0.04614,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,298.17,-0.2565544904915736,0.05117,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,303.18,-0.2085916011174739,0.05708,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,308.14,-0.1593569743841984,0.0638,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,313.16,-0.1127355292299181,0.07086,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,318.17,-0.0715786092011799,0.07773,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,323.16,-0.0321823262111405,0.08489,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,328.16,0.0127827494650088,0.09373,172.12,10.1021/je100341q
O=P(O)(CO)c1ccccc1,CCOCCO,2-ethoxyethanol,333.15,0.048771935378886,0.10152,172.12,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,293.24,-1.4729116156849322,0.00325,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,298.24,-1.3934205819016048,0.00392,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,303.16,-1.3305998905710514,0.00455,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,308.17,-1.2556579327163844,0.00543,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,313.23,-1.1881721912278838,0.00637,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,318.16,-1.1154871494997922,0.00756,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,323.18,-1.0428689841699197,0.00897,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,328.15,-0.9796456302684112,0.01041,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,333.16,-0.9109929419235708,0.01224,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,338.17,-0.8554333882829928,0.01396,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,343.16,-0.7954023660429136,0.01608,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,348.17,-0.7367308785260689,0.01846,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,353.16,-0.6725394115437865,0.02145,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,358.16,-0.6183423785334289,0.02436,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,363.17,-0.5632532132833682,0.02771,412.2710000000001,10.1021/je100341q
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,2-ethoxyethanol,368.16,-0.5031535902967648,0.03186,412.2710000000001,10.1021/je100341q
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,298.15,0.5395207085278406,0.2522,156.121,10.1021/je1009812
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,303.15,0.6182357697253549,0.2889,156.121,10.1021/je1009812
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,313.25,0.7320443262228049,0.3479,156.121,10.1021/je1009812
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,318.15,0.821693216505155,0.3972,156.121,10.1021/je1009812
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,323.35,0.8966703264233913,0.4406,156.121,10.1021/je1009812
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,328.25,0.9487317059680038,0.4716,156.121,10.1021/je1009812
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,333.15,1.029272940995726,0.5193,156.121,10.1021/je1009812
CP(=O)(O)c1ccccc1,CCOCCO,2-ethoxyethanol,338.45,1.1454183339688992,0.5866,156.121,10.1021/je1009812
